file_path,label,audio_length
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1626bc5a_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/df038de4_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d107dc42_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/8442ea62_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3903b558_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1ba20be2_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e62056e2_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d91a159e_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0ac15fe9_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d0858dce_nohash_0.wav',2,10240
'/Users/local/Desktop/audio_classification/animal_sounds/bird/36050ef3_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c22d3f18_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/234ab0fb_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/fc2411fe_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/de040337_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/5db0e146_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1bc45db9_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/55d3725a_nohash_1.wav',2,15604
'/Users/local/Desktop/audio_classification/animal_sounds/bird/abbfc3b4_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/229978fd_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8c7c9168_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6ac35824_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ab7b5acd_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7d8babdb_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/772db621_nohash_0.wav',2,11889
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3389305e_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7117fb6d_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7081436f_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b80d6c5e_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/acfd3bc3_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/edd8bfe3_nohash_1.wav',2,10923
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f104f742_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4fe01997_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ead2934a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/71f9bba8_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7106d229_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d926bb17_nohash_0.wav',2,14336
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3e549219_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ea1f888c_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d0426d63_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e2362167_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/80fe1dc7_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3ec05c3d_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/37b03ab1_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ec545975_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/afe0b87d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d0858dce_nohash_1.wav',1,12971
'/Users/local/Desktop/audio_classification/animal_sounds/dog/72aa7259_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6d0ad764_nohash_0.wav',2,11889
'/Users/local/Desktop/audio_classification/animal_sounds/dog/11321027_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3ae5c04f_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e0ff1e9c_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6f1ffef6_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/772db621_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cd85758f_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/46a153d8_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/03c96658_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fe291fa9_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/533c6564_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7e1054e7_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/060cd039_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f47d644e_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2197f41c_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f550b7dc_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c08e5058_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f174517e_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/214ccb20_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/70a00e98_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/13199b79_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b59fa113_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c0e8f5a1_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7799c9cd_nohash_0.wav',0,12288
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c103a2d5_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/15574821_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9080f6d3_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/38c30a4a_nohash_0.wav',0,10240
'/Users/local/Desktop/audio_classification/animal_sounds/dog/72198b96_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/471a0925_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f6581345_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/72d75d96_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/bf70feda_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7c75a504_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/88f3719f_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4fd4d073_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9a43b64b_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f428ca69_nohash_4.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b1de039c_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/340c8b10_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/70a00e98_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/cf8d91cf_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/9f6fbdb4_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/88a487ce_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/86648261_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/37a3cd33_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f7879738_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2a89ad5c_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/48a8a69d_nohash_1.wav',2,14336
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9190045a_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/41285056_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fbf3dd31_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/de040337_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3b7f817e_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ac7840d8_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7de97453_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2510c044_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/520b2c17_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f264e0df_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9d32f10a_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/beb49c22_nohash_0.wav',1,15019
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f428ca69_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/650daf8e_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9b3ea809_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/01d22d03_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2b715941_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d3f22f0e_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d874a786_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d1453a87_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2e73212b_nohash_0.wav',2,15019
'/Users/local/Desktop/audio_classification/animal_sounds/bird/67fcdb05_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1bc45db9_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/65f2531f_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6021f08b_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1626bc5a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6f7724f5_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1cbcc7a7_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e0315cf6_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8b39e36f_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/30137d34_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/56eb74ae_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/14872d06_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1ffd513b_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/35d1b6ee_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/bf70feda_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a527cb3c_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/af30314d_nohash_0.wav',1,15019
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9e075bf1_nohash_1.wav',2,11889
'/Users/local/Desktop/audio_classification/animal_sounds/cat/73124b26_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f292725f_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/48e8b82a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/afbec28d_nohash_1.wav',1,15019
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3a7d8872_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c0445658_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1b835b87_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/8f0d3c27_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2da58b32_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d8c314c0_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/db7c95b0_nohash_0.wav',0,13375
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3d53244b_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f19c1390_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7d149b38_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/83f9c4ab_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/56eb74ae_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/31583d30_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a6d586b7_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/43691f67_nohash_4.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d71ad617_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7ff085e1_nohash_0.wav',0,9899
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1cc80e39_nohash_2.wav',2,13375
'/Users/local/Desktop/audio_classification/animal_sounds/cat/541120c7_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c86d4fd4_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1625acd8_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7c9b43f0_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6f5eea74_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d9e9f554_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6021f08b_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ee483d85_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2c6446f7_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7e4fa1d8_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2be08ce4_nohash_0.wav',0,13654
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4bb1244f_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ffd2ba2f_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0a7c2a8d_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0137b3f4_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/31270cb2_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/edd8bfe3_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/19e98e89_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/28ef2a01_nohash_0.wav',0,15702
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4c7c95de_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/638548d5_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/44260689_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1d919a90_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/364f979f_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/fe1916ba_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/813b82a6_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a759efbc_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5165cf0a_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2e0d80f7_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/587f3271_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ae71797c_nohash_0.wav',0,15019
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8a744054_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6414258b_nohash_0.wav',1,14336
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b80d6c5e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/bfb10243_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8e884ec4_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/8335f893_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ed0720f1_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/27b03931_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a4e8a997_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6982fc2a_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0d393936_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/9a3f97f8_nohash_0.wav',0,15019
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5db0e146_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b665723d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/413997c1_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2df590cd_nohash_0.wav',1,14118
'/Users/local/Desktop/audio_classification/animal_sounds/bird/adebe223_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/637c702a_nohash_0.wav',1,15604
'/Users/local/Desktop/audio_classification/animal_sounds/bird/38d78313_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/65d81c54_nohash_0.wav',1,14118
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8bf6acb9_nohash_0.wav',1,15702
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ea9f8e11_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6c968bd9_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a8ee11c7_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d3a18257_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e32ff49d_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e5c48e53_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1bb574f9_nohash_1.wav',0,15019
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6301e683_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f84762e5_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/fe291fa9_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ab5ae445_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/38c388bc_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4954abe8_nohash_0.wav',2,7851
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e62056e2_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6f3458b3_nohash_0.wav',2,12288
'/Users/local/Desktop/audio_classification/animal_sounds/dog/840eab5a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/530306f5_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/105e72bb_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7c9b43f0_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ced4e2a1_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/db43cd03_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e6db3894_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ae71797c_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/813b82a6_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/df6bd83f_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d0f7bef5_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c44d2a58_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2f666bb2_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6a861f21_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1dce06e8_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/de040337_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/813b82a6_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b1f8326d_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/161fcca8_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/cc2f1a85_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e2008f39_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/56cd307a_nohash_1.wav',2,14118
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b0f24c9b_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2aa787cf_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f810e799_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b087aa0e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/16d41d07_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cf8d91cf_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/f92e49f3_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/721f767c_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/62581901_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/96c66ab7_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e0a7c5a0_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/bfa63751_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1a6eca98_nohash_3.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/30802c5d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6f9088d7_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/db43cd03_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/264f471d_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/fbe51750_nohash_0.wav',0,11606
'/Users/local/Desktop/audio_classification/animal_sounds/cat/86cb59b2_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b21f0fa4_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3efa7ec4_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/88120683_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2cec1d47_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e91d173e_nohash_0.wav',1,11146
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4422e51d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/4ec7d027_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/51eefcc6_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ab81c9c8_nohash_0.wav',1,11889
'/Users/local/Desktop/audio_classification/animal_sounds/dog/19785c4e_nohash_0.wav',0,11606
'/Users/local/Desktop/audio_classification/animal_sounds/dog/0616de09_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a7dd45cf_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c90c0105_nohash_3.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/4254621e_nohash_1.wav',0,10923
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6f2f57c1_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f92e49f3_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/5eb5fc74_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9c59dd28_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/876c84d6_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/da2c5f1b_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d57febf0_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b41a92a3_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d7a58714_nohash_0.wav',2,16000
