,file_path,label
3721,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7e783e3f_nohash_1.wav',0
3722,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5e3b7a84_nohash_1.wav',2
3723,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/cce17a61_nohash_0.wav',0
3724,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/39a6b995_nohash_1.wav',2
3725,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/21832144_nohash_0.wav',1
3726,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6414258b_nohash_0.wav',0
3727,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/187af8be_nohash_0.wav',0
3728,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/258f4559_nohash_0.wav',2
3729,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7fa5fa1f_nohash_0.wav',0
3730,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b0bad4a9_nohash_0.wav',0
3731,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/626e323f_nohash_0.wav',2
3732,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f2b8fc18_nohash_1.wav',2
3733,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/bb31b82b_nohash_0.wav',1
3734,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4a4e28f1_nohash_1.wav',1
3735,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d0426d63_nohash_0.wav',1
3736,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b8897f1c_nohash_0.wav',0
3737,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f35eedd7_nohash_2.wav',1
3738,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/42ccb57a_nohash_0.wav',1
3739,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f0ac2522_nohash_0.wav',2
3740,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6f5eea74_nohash_0.wav',2
3741,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/bf5d409d_nohash_0.wav',1
3742,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c08e5058_nohash_0.wav',0
3743,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3b853f44_nohash_0.wav',2
3744,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/311fde72_nohash_0.wav',2
3745,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/51055bda_nohash_0.wav',2
3746,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fb7c9b3b_nohash_0.wav',1
3747,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/69f609ec_nohash_0.wav',0
3748,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3847619e_nohash_1.wav',0
3749,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/070b49af_nohash_0.wav',2
3750,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3389305e_nohash_0.wav',2
3751,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5d0ab165_nohash_0.wav',2
3752,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6e2ef3d5_nohash_0.wav',1
3753,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b433332a_nohash_0.wav',2
3754,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/71f9bba8_nohash_0.wav',0
3755,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1e9b215e_nohash_0.wav',1
3756,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7fa5fa1f_nohash_0.wav',2
3757,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/adc216c5_nohash_0.wav',1
3758,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ea9f8e11_nohash_2.wav',2
3759,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fda46b78_nohash_0.wav',1
3760,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e9287461_nohash_1.wav',0
3761,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d107dc42_nohash_1.wav',1
3762,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ab3f0c1b_nohash_0.wav',0
3763,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b16f2d0d_nohash_1.wav',2
3764,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/333784b7_nohash_0.wav',2
3765,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7be9f58a_nohash_0.wav',0
3766,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9712cce0_nohash_0.wav',1
3767,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/370844f7_nohash_0.wav',0
3768,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/34e8c726_nohash_0.wav',1
3769,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5744b6a7_nohash_0.wav',1
3770,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b4bef564_nohash_0.wav',0
3771,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/07ad9b59_nohash_0.wav',0
3772,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ba59cab3_nohash_0.wav',2
3773,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8d5d076d_nohash_0.wav',1
3774,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2151b09a_nohash_0.wav',1
3775,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d3a18257_nohash_1.wav',1
3776,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e102119e_nohash_0.wav',0
3777,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9aa21fa9_nohash_0.wav',1
3778,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cc554de3_nohash_1.wav',1
3779,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2796ac50_nohash_0.wav',0
3780,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7b2e879e_nohash_1.wav',2
3781,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/beb49c22_nohash_0.wav',2
3782,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f59d0771_nohash_0.wav',0
3783,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6a1908f8_nohash_0.wav',1
3784,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ff63ab0b_nohash_2.wav',2
3785,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/49af4432_nohash_0.wav',2
3786,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6c968bd9_nohash_0.wav',2
3787,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d0ce2418_nohash_1.wav',0
3788,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/aef8dcf5_nohash_0.wav',1
3789,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7ea032f3_nohash_0.wav',2
3790,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7096522d_nohash_0.wav',2
3791,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/102192fd_nohash_0.wav',0
3792,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e2008f39_nohash_1.wav',0
3793,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/30065f33_nohash_0.wav',0
3794,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/50a7d406_nohash_0.wav',0
3795,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/30065f33_nohash_1.wav',2
3796,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/41777abb_nohash_0.wav',0
3797,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/9e075bf1_nohash_1.wav',2
3798,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/099d52ad_nohash_0.wav',0
3799,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3367cff6_nohash_0.wav',1
3800,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2313e093_nohash_0.wav',0
3801,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e14d3db8_nohash_0.wav',0
3802,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ceaadb24_nohash_0.wav',2
3803,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e6be0830_nohash_0.wav',1
3804,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d7559b2d_nohash_0.wav',0
3805,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/72198b96_nohash_0.wav',0
3806,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c2df23b2_nohash_1.wav',1
3807,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6a1908f8_nohash_0.wav',2
3808,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d7a58714_nohash_1.wav',2
3809,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ce49cb60_nohash_1.wav',0
3810,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/db9cd41d_nohash_0.wav',2
3811,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f8ad3941_nohash_0.wav',1
3812,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3d53244b_nohash_0.wav',1
3813,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/130d9a87_nohash_0.wav',1
3814,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3f6ba067_nohash_0.wav',1
3815,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/742d6431_nohash_0.wav',2
3816,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/59c3a7f2_nohash_1.wav',2
3817,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/59c3a7f2_nohash_2.wav',2
3818,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4620dc14_nohash_0.wav',0
3819,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5c8af87a_nohash_0.wav',2
3820,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d9b50b8b_nohash_2.wav',2
3821,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/363c6bad_nohash_0.wav',0
3822,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d57febf0_nohash_0.wav',1
3823,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c885a039_nohash_1.wav',2
3824,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/06a79a03_nohash_1.wav',0
3825,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/10627519_nohash_0.wav',2
3826,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/563aa4e6_nohash_0.wav',1
3827,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/66cbe2b3_nohash_3.wav',0
3828,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/76b58705_nohash_0.wav',0
3829,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/0f7dc557_nohash_0.wav',2
3830,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/563aa4e6_nohash_0.wav',2
3831,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ccf418a5_nohash_1.wav',1
3832,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/38c388bc_nohash_1.wav',2
3833,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/92b2bf59_nohash_1.wav',2
3834,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/eb6dab4a_nohash_0.wav',0
3835,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/0c2d2ffa_nohash_0.wav',2
3836,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6f9088d7_nohash_0.wav',2
3837,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/baf01c1f_nohash_0.wav',0
3838,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5f47fdf9_nohash_1.wav',1
3839,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/637c702a_nohash_1.wav',0
3840,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/fc28c8d8_nohash_1.wav',0
3841,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/dcc012ec_nohash_0.wav',1
3842,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cb8f8307_nohash_0.wav',2
3843,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/de040337_nohash_0.wav',0
3844,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a591c2ea_nohash_1.wav',0
3845,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/17c94b23_nohash_0.wav',0
3846,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cfde27ba_nohash_0.wav',2
3847,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f104f742_nohash_0.wav',2
3848,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/723efc4c_nohash_1.wav',2
3849,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7a5530c9_nohash_0.wav',0
3850,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c25a032b_nohash_0.wav',0
3851,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d103dd6e_nohash_0.wav',2
3852,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6ac35824_nohash_0.wav',1
3853,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9d4bab4f_nohash_0.wav',0
3854,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d0426d63_nohash_1.wav',1
3855,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c9b653a0_nohash_0.wav',1
3856,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/43f57297_nohash_1.wav',0
3857,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a9abc695_nohash_0.wav',1
3858,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/adb45ef2_nohash_0.wav',0
3859,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/bd11c654_nohash_0.wav',0
3860,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a0a8d759_nohash_0.wav',2
3861,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/73f0c1f7_nohash_0.wav',2
3862,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1746d7b6_nohash_0.wav',2
3863,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/413bcfe1_nohash_0.wav',2
3864,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7bf801d1_nohash_0.wav',1
3865,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fbf3dd31_nohash_0.wav',2
3866,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1daa5ada_nohash_1.wav',0
3867,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/de040337_nohash_1.wav',0
3868,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/67c7fecb_nohash_0.wav',0
3869,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9e2ce5e3_nohash_0.wav',0
3870,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/53578f4e_nohash_1.wav',2
3871,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/126a31d2_nohash_0.wav',1
3872,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9a4d12fd_nohash_0.wav',0
3873,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7a5530c9_nohash_0.wav',2
3874,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/55d3725a_nohash_0.wav',2
3875,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/41474817_nohash_0.wav',1
3876,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2c6d3924_nohash_0.wav',1
3877,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8830e17f_nohash_0.wav',2
3878,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6dfff95a_nohash_0.wav',1
3879,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4fd4d073_nohash_0.wav',0
3880,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3777c08e_nohash_1.wav',1
3881,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a9b574b3_nohash_1.wav',0
3882,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5eb5fc74_nohash_0.wav',2
3883,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/215699ff_nohash_1.wav',0
3884,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/876c84d6_nohash_1.wav',2
3885,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6ceeb9aa_nohash_0.wav',2
3886,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ce9410da_nohash_1.wav',2
3887,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9f6fbdb4_nohash_0.wav',0
3888,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3fdafe25_nohash_0.wav',0
3889,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/94de6a6a_nohash_0.wav',1
3890,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e55a2b20_nohash_0.wav',0
3891,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/67c7fecb_nohash_1.wav',1
3892,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f264e0df_nohash_0.wav',0
3893,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/cc2f1a85_nohash_3.wav',0
3894,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1a4259c3_nohash_0.wav',0
3895,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/74551073_nohash_0.wav',2
3896,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/aa62fdad_nohash_0.wav',0
3897,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/afb9e62e_nohash_0.wav',1
3898,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9190045a_nohash_0.wav',0
3899,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/e2008f39_nohash_1.wav',2
3900,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4f781a59_nohash_0.wav',1
3901,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/86402da1_nohash_0.wav',0
3902,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/db72a474_nohash_1.wav',0
3903,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9f6fbdb4_nohash_0.wav',1
3904,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/20174140_nohash_1.wav',0
3905,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1a5b9ca4_nohash_0.wav',2
3906,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8fe52b97_nohash_0.wav',1
3907,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c3538de1_nohash_1.wav',0
3908,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b15fc37d_nohash_1.wav',1
3909,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d5c41d6a_nohash_0.wav',0
3910,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b72e58c9_nohash_0.wav',2
3911,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ab5d7179_nohash_1.wav',2
3912,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fb2f3242_nohash_0.wav',1
3913,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cc71bada_nohash_0.wav',2
3914,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8e05039f_nohash_0.wav',2
3915,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/16d41d07_nohash_1.wav',2
3916,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3f2b358d_nohash_0.wav',2
3917,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/50a8ef27_nohash_0.wav',1
3918,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/fc2411fe_nohash_0.wav',0
3919,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/bf70feda_nohash_1.wav',2
3920,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1887fe04_nohash_0.wav',1
3921,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9d8ac38b_nohash_0.wav',1
3922,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/82b99576_nohash_0.wav',0
3923,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/65d844fc_nohash_2.wav',0
3924,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/eb6dab4a_nohash_1.wav',0
3925,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/0a9f9af7_nohash_1.wav',2
3926,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cb2929ce_nohash_1.wav',2
3927,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7d149b38_nohash_1.wav',0
3928,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c86d4fd4_nohash_0.wav',2
3929,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/90804775_nohash_0.wav',1
3930,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/5fadb538_nohash_0.wav',0
3931,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/518588b6_nohash_1.wav',1
3932,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a42a88ff_nohash_1.wav',2
3933,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/5165cf0a_nohash_1.wav',0
3934,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/173ce2be_nohash_0.wav',1
3935,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cfde27ba_nohash_0.wav',1
3936,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/21832144_nohash_0.wav',2
3937,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f1b35ace_nohash_0.wav',0
3938,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/863880b7_nohash_0.wav',0
3939,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/01648c51_nohash_0.wav',2
3940,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c6ca5d01_nohash_0.wav',0
3941,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8a744054_nohash_0.wav',1
3942,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1d1fe0a0_nohash_1.wav',1
3943,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/541120c7_nohash_0.wav',2
3944,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/72198b96_nohash_1.wav',1
3945,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/24ad3ebe_nohash_2.wav',1
3946,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/83c9e7e6_nohash_0.wav',0
3947,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b1426003_nohash_2.wav',1
3948,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/0ea0e2f4_nohash_0.wav',1
3949,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8a325749_nohash_0.wav',2
3950,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/8eb4a1bf_nohash_0.wav',0
3951,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2a89ad5c_nohash_0.wav',2
3952,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4abb2400_nohash_0.wav',2
3953,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/409c962a_nohash_0.wav',2
3954,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c79159aa_nohash_0.wav',2
3955,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f638a812_nohash_0.wav',1
3956,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/31270cb2_nohash_1.wav',2
3957,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/28497c5b_nohash_0.wav',2
3958,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/96d5276f_nohash_0.wav',0
3959,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/89865a6f_nohash_0.wav',1
3960,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/936de313_nohash_0.wav',0
3961,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b97c9f77_nohash_0.wav',1
3962,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b4bef564_nohash_0.wav',1
3963,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/33246bc2_nohash_0.wav',0
3964,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b93528e3_nohash_0.wav',2
3965,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/27b03931_nohash_0.wav',0
3966,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/efa16ffd_nohash_1.wav',0
3967,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/08ab8082_nohash_0.wav',2
3968,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/08ab8082_nohash_0.wav',0
3969,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/86fa2dcd_nohash_1.wav',0
3970,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1cec8d71_nohash_0.wav',0
3971,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/39543cfd_nohash_0.wav',1
3972,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4249c833_nohash_0.wav',0
3973,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b4bef564_nohash_0.wav',2
3974,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/8b39e36f_nohash_0.wav',0
3975,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5236848b_nohash_0.wav',1
3976,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a42a88ff_nohash_1.wav',1
3977,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f9af0887_nohash_0.wav',2
3978,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7f74626f_nohash_0.wav',1
3979,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4a1e736b_nohash_0.wav',1
3980,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/763188c4_nohash_0.wav',2
3981,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f810e799_nohash_0.wav',1
3982,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5de8f2f0_nohash_0.wav',1
3983,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ffb86d3c_nohash_1.wav',0
3984,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d926bb17_nohash_1.wav',0
3985,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/42ccb57a_nohash_1.wav',1
3986,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/39dce8cc_nohash_0.wav',0
3987,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ffbb695d_nohash_0.wav',1
3988,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/34881b10_nohash_0.wav',0
3989,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c71e3acc_nohash_1.wav',1
3990,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/151bfb79_nohash_0.wav',0
3991,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7c9b43f0_nohash_1.wav',1
3992,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/21307344_nohash_0.wav',2
3993,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fb7c9b3b_nohash_1.wav',1
3994,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/67fcdb05_nohash_0.wav',2
3995,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4c77947d_nohash_0.wav',0
3996,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/022cd682_nohash_0.wav',2
3997,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/0132a06d_nohash_0.wav',1
